,substrate,coupling_partner,Solvent,Time,temperature,catalyst_precursor,reagent,ligand,PRODUCT,isolated_yield,DOI,origin,eq_substrate,eq_coupling_partner,eq_catalyst,eq_ligand,eq_reagent,scheme_table,review,Mechanism,substrate_class,coupling_partner_class,reaction_condition,Unnamed: 23
779,OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,1,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 1,article,ullmann,phenol,benzene,,
782,OC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,85,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 2,article,ullmann,phenol,benzene,,
788,OC1=CC=C(C(C)(C)C)C=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,CC(C1=CC=C(OC2=CC=CC=C2)C=C1)(C)C,95,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 2,article,ullmann,alkyl phenol,benzene,,
792,OC1=CC=C([N+]([O-])=O)C=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],0,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 2,article,ullmann,nitrophenol,benzene,,
793,IC1=CC=CC=C1,ClC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,0,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 3,article,ullmann,Ibenzene,pyridine,,
794,IC1=CC=CC=C1,BrC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,69,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 3,article,ullmann,Ibenzene,benzene,,
795,IC1=CC=CC=C1,IC1=CC=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,C1(OC2=CC=CC=C2)=CC=CC=C1,85,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 3,article,ullmann,Ibenzene,benzene,,
798,IC1=CC=CC=C1,CC1=CC(I)=CC=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,CC1=CC(OC2=CC=CC=C2)=CC=C1,90,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 3,article,ullmann,Ibenzene,toluene,,
800,IC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,COC(C=C1)=CC=C1OC2=CC=CC=C2,78,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 3,article,ullmann,Ibenzene,anisole,,
801,IC1=CC=CC=C1,IC1=CC=C(F)C=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,CC1=CC=C(C#CC2=CC=C(N)C=C2)C=C1,78,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 3,article,ullmann,Ibenzene,aryl halide,,
803,IC1=CC=CC=C1,IC1=CC=C(C)C=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,CC1=CC=C(OC2=CC=CC=C2)C=C1,87,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 3,article,ullmann,Ibenzene,toluene,,
804,IC1=CC=CC=C1,IC1=CC=C([N+]([O-])=O)C=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],80,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 3,article,ullmann,Ibenzene,nitrobenzene,,
805,IC1=CC=CC=C1,IC1=CC=C(C(OCC)=O)C=C1,CN(C=O)C,20h,135,Cl[Fe](Cl)Cl,O=C([O-])[O-].[Cs+].[Cs+],O=C(C(C)(C)C)CC(C(C)(C)C)=O,CC(C(C=C1)=CC=C1OC2=CC=C(OC)C=C2)(C)C,78,https://doi.org/10.1002/ange.200704018,optimization,1.0,1.5,0.1,0.2,2.0,Table 3,article,ullmann,Ibenzene,benzoate,,
806,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,COC,20,80,CC[Zn]CC,C(=O)([O-])[O-].[K+].[K+] ,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,54,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table3,article,ullmann,benzenethiol,acetophenone,N2,
807,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCCC1,20,80,CC[Zn]CC,C(=O)([O-])[O-].[K+].[K+] ,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,34,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table3,article,ullmann,benzenethiol,acetophenone,N2,
808,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC,C(=O)([O-])[O-].[K+].[K+] ,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,81,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table3,article,ullmann,benzenethiol,acetophenone,N2,
809,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CN(C=O)C,20,80,CC[Zn]CC,C(=O)([O-])[O-].[K+].[K+] ,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,0,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table3,article,ullmann,benzenethiol,acetophenone,N2,
811,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CS(C)=O,20,80,CC[Zn]CC,C(=O)([O-])[O-].[K+].[K+] ,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,0,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table3,article,ullmann,benzenethiol,acetophenone,N2,
812,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC1=CC=CC=C1,20,80,CC[Zn]CC,C(=O)([O-])[O-].[K+].[K+] ,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,0,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table3,article,ullmann,benzenethiol,acetophenone,N2,
813,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,C1COCCO1,20,80,CC[Zn]CC,C(=O)([O-])[O-].[K+].[K+] ,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,0,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table3,article,ullmann,benzenethiol,acetophenone,N2,
814,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,COC,20,80,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,75,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table3,article,ullmann,benzenethiol,acetophenone,N2,
816,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,COC,20,80,CC[Zn]CC, [H-].[Na+] ,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,62,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table3,article,ullmann,benzenethiol,acetophenone,N2,
817,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,COC,20,80,CC[Zn]CC,CCN(CC)CC,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,0,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table3,article,ullmann,benzenethiol,acetophenone,N2,
820,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, [H-].[Na+] ,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,20,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table3,article,ullmann,benzenethiol,acetophenone,N2,
822,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,95,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table3,article,ullmann,benzenethiol,acetophenone,N2,
823,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,0,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,0,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table3,article,ullmann,benzenethiol,acetophenone,N2,
824,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,0,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table3,article,ullmann,benzenethiol,acetophenone,N2,
825,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,125,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,54,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table3,article,ullmann,benzenethiol,acetophenone,N2,
826,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,43,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,1.5,table3,article,ullmann,benzenethiol,acetophenone,N2,
828,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, ,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,0,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table3,article,ullmann,benzenethiol,acetophenone,N2,
829,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  , ,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,1,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table3,article,ullmann,benzenethiol,acetophenone,N2,
830,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,1,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table3,article,ullmann,benzenethiol,acetophenone,,
831,SC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,OC(C1CCCN1)=O,O=CC1=CC=C(SC2=CC=CC=C2)C=C1,95,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table4,article,ullmann,benzenethiol,acetophenone,N2,
832,SC1=CC=CC=C1,BrC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,OC(C1CCCN1)=O,O=CC1=CC=C(SC2=CC=CC=C2)C=C1,58,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table4,article,ullmann,benzenethiol,acetophenone,N2,
833,SC1=CC=CC=C1,ClC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,OC(C1CCCN1)=O,O=CC1=CC=C(SC2=CC=CC=C2)C=C1,33,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table4,article,ullmann,benzenethiol,acetophenone,N2,
834,SC1=CC=CC=C1,N#CC1=CC=C(I)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,OC(C1CCCN1)=O,[C-]#[N+]C1=CC=C(SC2=CC=CC=C2)C=C1,97,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table4,article,ullmann,benzenethiol,benzonitrile,N2,
835,SC1=CC=CC=C1,N#CC1=CC=C(I)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,OC(C1CCCN1)=O,[C-]#[N+]C1=CC=C(SC2=CC=CC=C2)C=C1,60,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table4,article,ullmann,benzenethiol,benzonitrile,N2,
836,SC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,OC(C1CCCN1)=O,O=C(C)C1=CC=C(SC2=CC=CC=C2)C=C1,61,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table4,article,ullmann,benzenethiol,anisole,N2,
837,SC1=CC=C(OC)C=C1,IC1=CC=CC=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,OC(C1CCCN1)=O,COC(C=C1)=CC=C1SC2=CC=CC=C2,70,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table4,article,ullmann,benzenethiol,benzene,N2,
842,SC1=CC=C(C)C=C1,N#CC1=CC=C(I)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,OC(C1CCCN1)=O,CC(C=C1)=CC=C1SC2=CC=C([N+]#[C-])C=C2,65,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table4,article,ullmann,benzenethiol,benzonitrile,N2,
843,SC1=CC=C(C)C=C1,N#CC1=CC=C(I)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,OC(C1CCCN1)=O,CC(C=C1)=CC=C1SC2=CC=C([N+]#[C-])C=C2,47,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table4,article,ullmann,benzenethiol,benzonitrile,N2,
846,SCC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,20,80,CC[Zn]CC, CC(C)(C)[O-].[Na+]  ,OC(C1CCCN1)=O,CC(C1=CC=C(SCC2=CC=CC=C2)C=C1)=O,90,doi.org/10.1039/C5RA03869C,optimization,2.2,2.0,0.08,0.16,2.0,table4,article,ullmann,SCbenzene,acetophenone,N2,
849,C1(NC2=CC=CC=C2)=CC=CC=C1,IC1=CC=CC=C1,CC1=CC=CC=C1,6,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,CC(C)(C)[O-].[K+], ,C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=CC=C1,78,doi.org/10.1021/ol0170105,optimization,,,0.1,,,table 1,article,ullmann,phenyl aniline,benzene,,
850,C1(NC2=CC=CC=C2)=CC=CC=C1,BrC1=CC=CC=C1,CC1=CC=CC=C1,36,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,CC(C)(C)[O-].[K+], ,C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=CC=C1,73,doi.org/10.1021/ol0170105,optimization,,,0.1,,,table 1,article,ullmann,phenyl aniline,benzene,,
851,C1(NC2=CC=CC=C2)=CC=CC=C1,ClC1=CC=CC=C1,CC1=CC=CC=C1,36,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,CC(C)(C)[O-].[K+], ,C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=CC=C1,49,doi.org/10.1021/ol0170105,optimization,,,0.1,,,table 1,article,ullmann,phenyl aniline,pyridine,,
852,C1(NC2=CC=CC=C2)=CC=CC=C1,CC1=C(I)C=CC=C1,CC1=CC=CC=C1,6,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,CC(C)(C)[O-].[K+], ,C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=CC=C1,88,doi.org/10.1021/ol0170105,optimization,,,0.1,,,table 1,article,ullmann,phenyl aniline,toluene,,
853,C1(NC2=CC=CC=C2)=CC=CC=C1,IC1=CC=C(C)C=C1,CC1=CC=CC=C1,6,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,CC(C)(C)[O-].[K+], ,C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=CC=C1,70,doi.org/10.1021/ol0170105,optimization,,,0.1,,,table 1,article,ullmann,phenyl aniline,toluene,,
854,C1(NC2=CC=CC=C2)=CC=CC=C1,CC1=CC=CC=C1Br,CC1=CC=CC=C1,36,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,CC(C)(C)[O-].[K+], ,C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=CC=C1,50,doi.org/10.1021/ol0170105,optimization,,,0.1,,,table 1,article,ullmann,phenyl aniline,toluene,,
856,OC1=CC=C(C)C=C1,BrC1=CC=C(C(C)=O)C=C1,CC1=CC=CC=C1,36,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,O=C([O-])[O-].[Cs+].[Cs+], ,O=C(C)C1=CC=C(OC2=CC=C(C)C=C2)C=C1,99,doi.org/10.1021/ol0170105,scope,,,0.1,,,table 2,article,ullmann,cresol,acetophenone,,
858,OC1=CC=CC=C1,BrC1=CC=C([N+]([O-])=O)C=C1,CC1=CC=CC=C1,36,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,O=C([O-])[O-].[Cs+].[Cs+], ,O=[N+](C(C=C1)=CC=C1OC2=CC=CC=C2)[O-],95,doi.org/10.1021/ol0170105,scope,,,0.1,,,table 2,article,ullmann,phenol,nitrobenzene,,
859,OC1=CC=CC=C1,BrC1=CC=CC=C1,CC1=CC=CC=C1,36,110,CC1=[N]2C(C([N]([Cu]2(Br)[P](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)=C(C)C=C6)=C6C=C7)=C7C=C1,O=C([O-])[O-].[Cs+].[Cs+], ,C1(OC2=CC=CC=C2)=CC=CC=C1,51,doi.org/10.1021/ol0170105,scope,,,0.1,,,table 2,article,ullmann,phenol,benzene,,
862,C#CC1=CC=CC=C1,IC1=CC=CC=C1,CC1=CC=CC=C1,24,110,Br[Cu]1([P](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)[N]5=CC=CC6=C5C([N]1=CC=C7)=C7C=C6,C(=O)([O-])[O-].[K+].[K+] , ,C1(C#CC2=CC=CC=C2)=CC=CC=C1,80,doi.org/10.1021/ol0170105,scope,,,0.1,,,table 3,article,ullmann,aryl acetylene,benzene,,
863,C#CC1=CC=CC=C1,IC1=CC=C(C)C=C1,CC1=CC=CC=C1,24,110,Br[Cu]1([P](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)[N]5=CC=CC6=C5C([N]1=CC=C7)=C7C=C6,C(=O)([O-])[O-].[K+].[K+] , ,CC1=CC=C(C#CC2=CC=CC=C2)C=C1,74,doi.org/10.1021/ol0170105,scope,,,0.1,,,table 3,article,ullmann,aryl acetylene,toluene,,
864,C#CC1=CC=CC=C1,CC1=C(I)C=CC=C1,CC1=CC=CC=C1,24,110,Br[Cu]1([P](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)[N]5=CC=CC6=C5C([N]1=CC=C7)=C7C=C6,C(=O)([O-])[O-].[K+].[K+] , ,CC1=CC=C(C#CC2=CC=C(C=O)C=C2)C=C1,71,doi.org/10.1021/ol0170105,scope,,,0.1,,,table 3,article,ullmann,aryl acetylene,toluene,,
865,C#CC1=CC=CC=C1,IC1=CC=C(OC)C=C1,CC1=CC=CC=C1,24,110,Br[Cu]1([P](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)[N]5=CC=CC6=C5C([N]1=CC=C7)=C7C=C6,C(=O)([O-])[O-].[K+].[K+] , ,COC2=CC=C(C=C2)C#CC1=CC=CC=C1,97,doi.org/10.1021/ol0170105,scope,,,0.1,,,table 3,article,ullmann,aryl acetylene,anisole,,
866,C#CC1=CC=CC=C1,IC1=CC=CC=C1OC,CC1=CC=CC=C1,24,110,Br[Cu]1([P](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)[N]5=CC=CC6=C5C([N]1=CC=C7)=C7C=C6,C(=O)([O-])[O-].[K+].[K+] , ,COC1=CC=CC=C1C#CC2=CC=CC=C2,70,doi.org/10.1021/ol0170105,scope,,,0.1,,,table 3,article,ullmann,aryl acetylene,benzeneOC,,
867,C#CC1=CC=CC=C1,IC1=CC=C(C(OCC)=O)C=C1,CC1=CC=CC=C1,24,110,Br[Cu]1([P](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)[N]5=CC=CC6=C5C([N]1=CC=C7)=C7C=C6,C(=O)([O-])[O-].[K+].[K+] , ,CC(C1=CC=C(OC2=CC=CC=C2)C=C1)(C)C,89,doi.org/10.1021/ol0170105,scope,,,0.1,,,table 3,article,ullmann,aryl acetylene,benzoate,,
869,C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC1=CC=CC=C1,24,110,Br[Cu]1([P](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)[N]5=CC=CC6=C5C([N]1=CC=C7)=C7C=C6,C(=O)([O-])[O-].[K+].[K+] , ,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,85,doi.org/10.1021/ol0170105,scope,,,0.1,,,table 3,article,ullmann,aryl acetylene,acetophenone,,
870,C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,C1(C#CC2=CC=CC=C2)=CC=CC=C1,98,doi.org/10.1002/chem.201300480,scope,2.0,3.0,0.005,0.6,4.0,table 1,article,Sonogashira-Hagihara Type Cross coupling,aryl acetylene,benzene,,
871,C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,Cl[Cu]Cl,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,C1(C#CC2=CC=CC=C2)=CC=CC=C1,90,doi.org/10.1002/chem.201300480,scope,2.0,3.0,0.005,0.6,4.0,table 1,article,Sonogashira-Hagihara Type Cross coupling,aryl acetylene,benzene,,
873,C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,O=C(O[Cu]OC(C)=O)C,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,C1(C#CC2=CC=CC=C2)=CC=CC=C1,97,doi.org/10.1002/chem.201300480,scope,2.0,3.0,0.005,0.6,4.0,table 1,article,Sonogashira-Hagihara Type Cross coupling,aryl acetylene,benzene,,
875,C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]Cl,O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,C1(C#CC2=CC=CC=C2)=CC=CC=C1,88,doi.org/10.1002/chem.201300480,scope,2.0,3.0,0.005,0.6,4.0,table 1,article,Sonogashira-Hagihara Type Cross coupling,aryl acetylene,benzene,,
877,C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,C[N@@]1([H])CC[N@@]([H])([Cu]12[N@@](C)([H])CC[N@]([H])2C)C.[Cl].[Cl],O=C([O-])[O-].[Cs+].[Cs+],CNCCNC,C1(C#CC2=CC=CC=C2)=CC=CC=C1,90,doi.org/10.1002/chem.201300480,scope,2.0,3.0,0.005,0.6,4.0,table 1,article,Sonogashira-Hagihara Type Cross coupling,aryl acetylene,benzene,,
878,C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C1(C#CC2=CC=CC=C2)=CC=CC=C1,97,doi.org/10.1002/chem.201300480,scope,2.0,3.0,0.005,0.06,4.0,table 2,article,Sonogashira-Hagihara Type Cross coupling,aryl acetylene,benzene,,
879,C#CC1=CC=CC=C1,IC1=CC=CC=C1,C1COCCO1,22,135,[Cu]I,O=C([O-])[O-].[Cs+].[Cs+],C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C1(C#CC2=CC=CC=C2)=CC=CC=C1,80,doi.org/10.1002/chem.201300480,scope,2.0,3.0,0.005,0.02,4.0,table 2,article,Sonogashira-Hagihara Type Cross coupling,aryl acetylene,benzene,,
